exercicio,instituicao,cod_ibge,uf,anexo,rotulo,coluna,cod_conta,conta,valor,populacao,cod_interno
2017,Prefeitura Municipal de Setubinha - MG,3165552,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,28056,11952,17
2017,Prefeitura Municipal de Sem-Peixe - MG,3165560,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,335115.39,2794,17
2017,Prefeitura Municipal de Sem-Peixe - MG,3165560,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,235548.2,2794,17
2017,Prefeitura Municipal de Sem-Peixe - MG,3165560,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,231787.24,2794,17
2017,Prefeitura Municipal de Senador Amaral - MG,3165578,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,37301.25,5429,17
2017,Prefeitura Municipal de Senador Amaral - MG,3165578,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,37301.25,5429,17
2017,Prefeitura Municipal de Senador Amaral - MG,3165578,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,37301.25,5429,17
2017,Prefeitura Municipal de Senador Cortes - MG,3165602,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,541158.48,2048,17
2017,Prefeitura Municipal de Senador Cortes - MG,3165602,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,538891.27,2048,17
2017,Prefeitura Municipal de Senador Cortes - MG,3165602,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,518600.11,2048,17
2017,Prefeitura Municipal de Senador Cortes - MG,3165602,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,2267.21,2048,17
2017,Prefeitura Municipal de Senador Cortes - MG,3165602,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,20291.16,2048,17
2017,Prefeitura Municipal de Senador Firmino - MG,3165701,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,1821911.35,7747,17
2017,Prefeitura Municipal de Senador Firmino - MG,3165701,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,1821911.35,7747,17
2017,Prefeitura Municipal de Senador Firmino - MG,3165701,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,1821911.35,7747,17
2017,Prefeitura Municipal de Senador José Bento - MG,3165800,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,140458.05,1703,17
2017,Prefeitura Municipal de Senador José Bento - MG,3165800,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,139808.05,1703,17
2017,Prefeitura Municipal de Senador José Bento - MG,3165800,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,131513.89,1703,17
2017,Prefeitura Municipal de Senador José Bento - MG,3165800,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,650,1703,17
2017,Prefeitura Municipal de Senador José Bento - MG,3165800,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,8294.16,1703,17
2017,Prefeitura Municipal de Senador Modestino Gonçalves - MG,3165909,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,59617.88,4446,17
2017,Prefeitura Municipal de Senador Modestino Gonçalves - MG,3165909,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,59617.88,4446,17
2017,Prefeitura Municipal de Senador Modestino Gonçalves - MG,3165909,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,49332.88,4446,17
2017,Prefeitura Municipal de Senador Modestino Gonçalves - MG,3165909,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,10285,4446,17
2017,Prefeitura Municipal de Senhora de Oliveira - MG,3166006,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,331598.8,5886,17
2017,Prefeitura Municipal de Senhora de Oliveira - MG,3166006,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,331598.8,5886,17
2017,Prefeitura Municipal de Senhora de Oliveira - MG,3166006,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,325177.32,5886,17
2017,Prefeitura Municipal de Senhora de Oliveira - MG,3166006,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,6421.48,5886,17
2017,Prefeitura Municipal de Senhora do Porto - MG,3166105,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,4998.94,3600,17
2017,Prefeitura Municipal de Senhora do Porto - MG,3166105,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,4998.94,3600,17
2017,Prefeitura Municipal de Senhora do Porto - MG,3166105,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,2433.93,3600,17
2017,Prefeitura Municipal de Senhora do Porto - MG,3166105,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,2565.01,3600,17
2017,Prefeitura Municipal de Senhora dos Remédios - MG,3166204,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,394266.61,10604,17
2017,Prefeitura Municipal de Senhora dos Remédios - MG,3166204,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,394266.61,10604,17
2017,Prefeitura Municipal de Senhora dos Remédios - MG,3166204,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,377163.66,10604,17
2017,Prefeitura Municipal de Senhora dos Remédios - MG,3166204,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,17102.95,10604,17
2017,Prefeitura Municipal de Seritinga - MG,3166402,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,364492.06,1870,17
2017,Prefeitura Municipal de Seritinga - MG,3166402,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,362969.32,1870,17
2017,Prefeitura Municipal de Seritinga - MG,3166402,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,340800.68,1870,17
2017,Prefeitura Municipal de Seritinga - MG,3166402,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,1522.74,1870,17
2017,Prefeitura Municipal de Seritinga - MG,3166402,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,22168.64,1870,17
2017,Prefeitura Municipal de Serra Azul de Minas - MG,3166501,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,61181.09,4368,17
2017,Prefeitura Municipal de Serra Azul de Minas - MG,3166501,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,61181.09,4368,17
2017,Prefeitura Municipal de Serra Azul de Minas - MG,3166501,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,61181.09,4368,17
2017,Prefeitura Municipal de Serra do Salitre - MG,3166808,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,12135,11410,17
2017,Prefeitura Municipal de Serra do Salitre - MG,3166808,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,12135,11410,17
2017,Prefeitura Municipal de Serra do Salitre - MG,3166808,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,12135,11410,17
2017,Prefeitura Municipal de Serrania - MG,3166907,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,703949.45,7804,17
2017,Prefeitura Municipal de Serrania - MG,3166907,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,692511.07,7804,17
2017,Prefeitura Municipal de Serrania - MG,3166907,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,692511.07,7804,17
2017,Prefeitura Municipal de Serrania - MG,3166907,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,11438.38,7804,17
2017,Prefeitura Municipal de Serranópolis de Minas - MG,3166956,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,628212.37,4741,17
2017,Prefeitura Municipal de Serranópolis de Minas - MG,3166956,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,239154.85,4741,17
2017,Prefeitura Municipal de Serranópolis de Minas - MG,3166956,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,239154.85,4741,17
2017,Prefeitura Municipal de Serranópolis de Minas - MG,3166956,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,389057.52,4741,17
2017,Prefeitura Municipal de Serranos - MG,3167004,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,524954.95,2026,17
2017,Prefeitura Municipal de Serranos - MG,3167004,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,522457.03,2026,17
2017,Prefeitura Municipal de Serranos - MG,3167004,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,445583.18,2026,17
2017,Prefeitura Municipal de Serranos - MG,3167004,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,2497.92,2026,17
2017,Prefeitura Municipal de Serranos - MG,3167004,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,76873.85,2026,17
2017,Prefeitura Municipal de Serro - MG,3167103,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,273268.29,21431,17
2017,Prefeitura Municipal de Serro - MG,3167103,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,264268.29,21431,17
2017,Prefeitura Municipal de Serro - MG,3167103,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,260621.67,21431,17
2017,Prefeitura Municipal de Serro - MG,3167103,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,9000,21431,17
2017,Prefeitura Municipal de Serro - MG,3167103,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,3646.62,21431,17
2017,Prefeitura Municipal de Sete Lagoas - MG,3167202,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,71461740.97,234221,17
2017,Prefeitura Municipal de Sete Lagoas - MG,3167202,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,66036572.98,234221,17
2017,Prefeitura Municipal de Sete Lagoas - MG,3167202,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,55967119.48,234221,17
2017,Prefeitura Municipal de Sete Lagoas - MG,3167202,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,5425167.99,234221,17
2017,Prefeitura Municipal de Sete Lagoas - MG,3167202,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,10069453.5,234221,17
2017,Prefeitura Municipal de Silveirânia - MG,3167301,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,41092.16,2287,17
2017,Prefeitura Municipal de Silveirânia - MG,3167301,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,41092.16,2287,17
2017,Prefeitura Municipal de Silveirânia - MG,3167301,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,39709.26,2287,17
2017,Prefeitura Municipal de Silveirânia - MG,3167301,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,1382.9,2287,17
2017,Prefeitura Municipal de Silvianópolis - MG,3167400,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,329093.95,6299,17
2017,Prefeitura Municipal de Silvianópolis - MG,3167400,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,328261.99,6299,17
2017,Prefeitura Municipal de Silvianópolis - MG,3167400,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,299772.26,6299,17
2017,Prefeitura Municipal de Silvianópolis - MG,3167400,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,831.96,6299,17
2017,Prefeitura Municipal de Silvianópolis - MG,3167400,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,28489.73,6299,17
2017,Prefeitura Municipal de Simão Pereira - MG,3167509,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,601266.62,2646,17
2017,Prefeitura Municipal de Simão Pereira - MG,3167509,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,579811.79,2646,17
2017,Prefeitura Municipal de Simão Pereira - MG,3167509,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,533187.75,2646,17
2017,Prefeitura Municipal de Simão Pereira - MG,3167509,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,21454.83,2646,17
2017,Prefeitura Municipal de Simão Pereira - MG,3167509,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,46624.04,2646,17
2017,Prefeitura Municipal de Simonésia - MG,3167608,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,16338.11,19530,17
2017,Prefeitura Municipal de Simonésia - MG,3167608,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,16338.11,19530,17
2017,Prefeitura Municipal de Simonésia - MG,3167608,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,16338.11,19530,17
2017,Prefeitura Municipal de Sobrália - MG,3167707,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,41666.34,5816,17
2017,Prefeitura Municipal de Sobrália - MG,3167707,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,41666.34,5816,17
2017,Prefeitura Municipal de Sobrália - MG,3167707,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,40386.34,5816,17
2017,Prefeitura Municipal de Sobrália - MG,3167707,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,1280,5816,17
2017,Prefeitura Municipal de Soledade de Minas - MG,3167806,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,1010863.14,6094,17
2017,Prefeitura Municipal de Soledade de Minas - MG,3167806,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,1010863.14,6094,17
2017,Prefeitura Municipal de Soledade de Minas - MG,3167806,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,1010863.14,6094,17
2017,Prefeitura Municipal de Tabuleiro - MG,3167905,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,568731.44,3991,17
2017,Prefeitura Municipal de Tabuleiro - MG,3167905,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,568610.16,3991,17
2017,Prefeitura Municipal de Tabuleiro - MG,3167905,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,541547.8,3991,17
2017,Prefeitura Municipal de Tabuleiro - MG,3167905,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,121.28,3991,17
2017,Prefeitura Municipal de Tabuleiro - MG,3167905,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,27062.36,3991,17
2017,Prefeitura Municipal de Taiobeiras - MG,3168002,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,498510,33576,17
2017,Prefeitura Municipal de Taiobeiras - MG,3168002,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,498510,33576,17
2017,Prefeitura Municipal de Taparuba - MG,3168051,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,195035.56,3199,17
2017,Prefeitura Municipal de Taparuba - MG,3168051,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,194026.4,3199,17
2017,Prefeitura Municipal de Taparuba - MG,3168051,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,194026.4,3199,17
2017,Prefeitura Municipal de Taparuba - MG,3168051,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,1009.16,3199,17
2017,Prefeitura Municipal de Tapira - MG,3168101,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,1719908.08,4598,17
2017,Prefeitura Municipal de Tapira - MG,3168101,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,1703914.69,4598,17
2017,Prefeitura Municipal de Tapira - MG,3168101,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,1697416.35,4598,17
2017,Prefeitura Municipal de Tapira - MG,3168101,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,15993.39,4598,17
2017,Prefeitura Municipal de Tapira - MG,3168101,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,6498.34,4598,17
2017,Prefeitura Municipal de Tapiraí - MG,3168200,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,2548.72,1921,17
2017,Prefeitura Municipal de Tapiraí - MG,3168200,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,21.6,1921,17
2017,Prefeitura Municipal de Tapiraí - MG,3168200,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,21.6,1921,17
2017,Prefeitura Municipal de Tapiraí - MG,3168200,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,2527.12,1921,17
2017,Prefeitura Municipal de Taquaraçu de Minas - MG,3168309,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,44358.16,4053,17
2017,Prefeitura Municipal de Taquaraçu de Minas - MG,3168309,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,44358.16,4053,17
2017,Prefeitura Municipal de Taquaraçu de Minas - MG,3168309,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,35951.32,4053,17
2017,Prefeitura Municipal de Taquaraçu de Minas - MG,3168309,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,8406.84,4053,17
2017,Prefeitura Municipal de Tarumirim - MG,3168408,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,82437.09,14670,17
2017,Prefeitura Municipal de Tarumirim - MG,3168408,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,82437.09,14670,17
2017,Prefeitura Municipal de Tarumirim - MG,3168408,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,78492.69,14670,17
2017,Prefeitura Municipal de Tarumirim - MG,3168408,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,3944.4,14670,17
2017,Prefeitura Municipal de Teixeiras - MG,3168507,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,38840.28,11815,17
2017,Prefeitura Municipal de Teixeiras - MG,3168507,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,38840.28,11815,17
2017,Prefeitura Municipal de Teixeiras - MG,3168507,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,27150.71,11815,17
2017,Prefeitura Municipal de Teixeiras - MG,3168507,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,11689.57,11815,17
2017,Prefeitura Municipal de Teófilo Otoni - MG,3168606,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,306028.08,141502,17
2017,Prefeitura Municipal de Teófilo Otoni - MG,3168606,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,117663.76,141502,17
2017,Prefeitura Municipal de Teófilo Otoni - MG,3168606,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,74390.24,141502,17
2017,Prefeitura Municipal de Teófilo Otoni - MG,3168606,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,188364.32,141502,17
2017,Prefeitura Municipal de Teófilo Otoni - MG,3168606,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,43273.52,141502,17
2017,Prefeitura Municipal de Timóteo - MG,3168705,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,3910991.21,88255,17
2017,Prefeitura Municipal de Timóteo - MG,3168705,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,3347591.69,88255,17
2017,Prefeitura Municipal de Timóteo - MG,3168705,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,3312775.56,88255,17
2017,Prefeitura Municipal de Timóteo - MG,3168705,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,563399.52,88255,17
2017,Prefeitura Municipal de Timóteo - MG,3168705,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,34816.13,88255,17
2017,Prefeitura Municipal de Tiros - MG,3168903,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,568792.82,6832,17
2017,Prefeitura Municipal de Tiros - MG,3168903,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,446566.33,6832,17
2017,Prefeitura Municipal de Tiros - MG,3168903,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,302789.49,6832,17
2017,Prefeitura Municipal de Tiros - MG,3168903,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Não Processados,TotalDespesas,17 - Saneamento,122226.49,6832,17
2017,Prefeitura Municipal de Tiros - MG,3168903,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de Restos a Pagar Processados,TotalDespesas,17 - Saneamento,143776.84,6832,17
2017,Prefeitura Municipal de Tocantins - MG,3169000,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,1008420.19,16703,17
2017,Prefeitura Municipal de Tocantins - MG,3169000,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,1004395.79,16703,17
